measurement_concept_id,concept_name,measurement_source_value,class
1633916,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological M0(i+) Category,Staging/Grading
1634891,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological M1 Category,Staging/Grading
1635097,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological M1a Category,Staging/Grading
1634712,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological M1b Category,Staging/Grading
1634657,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological M1c Category,Staging/Grading
1634526,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological M1d Category,Staging/Grading
1633757,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological MX Category,Staging/Grading
1635560,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N0 Category,Staging/Grading
1634950,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N0(i+) Category,Staging/Grading
1633676,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N0(mol+) Category,Staging/Grading
1633504,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N0a Category,Staging/Grading
1634990,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N0b Category,Staging/Grading
1633659,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N1 Category,Staging/Grading
1635860,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N1a Category,Staging/Grading
1634928,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N1a(sn) Category,Staging/Grading
1633404,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N1b Category,Staging/Grading
1633572,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N1b1 Category,Staging/Grading
1635429,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N1b2 Category,Staging/Grading
1635464,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N1b3 Category,Staging/Grading
1633619,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N1b4 Category,Staging/Grading
1633819,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N1c Category,Staging/Grading
1634244,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N1mi Category,Staging/Grading
1633336,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N2 Category,Staging/Grading
1635871,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N2a Category,Staging/Grading
1634645,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N2b Category,Staging/Grading
1634383,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N2c Category,Staging/Grading
1635646,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N2mi Category,Staging/Grading
1635307,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N3 Category,Staging/Grading
1635545,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N3a Category,Staging/Grading
1634770,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N3b Category,Staging/Grading
1633895,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N3c Category,Staging/Grading
1634949,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological N4 Category,Staging/Grading
1634117,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological NX Category,Staging/Grading
1634787,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 0,Staging/Grading
1635749,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 0a,Staging/Grading
1634605,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 0is,Staging/Grading
1634799,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 1,Staging/Grading
1633452,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 1A,Staging/Grading
1633624,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 1A1,Staging/Grading
1634510,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 1A2,Staging/Grading
1633937,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 1A3,Staging/Grading
1634060,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 1B,Staging/Grading
1634747,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 1B1,Staging/Grading
1635332,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 1B2,Staging/Grading
1634672,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 1C,Staging/Grading
1633744,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 1E,Staging/Grading
1634302,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 1s,Staging/Grading
1635386,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 2,Staging/Grading
1634890,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 2A,Staging/Grading
1635569,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 2A1,Staging/Grading
1634051,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 2A2,Staging/Grading
1633430,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 2B,Staging/Grading
1634390,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 2C,Staging/Grading
1633928,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 2E,Staging/Grading
1634705,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 3,Staging/Grading
1633636,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 3A,Staging/Grading
1635408,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 3A1,Staging/Grading
1633571,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 3A2,Staging/Grading
1634612,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 3B,Staging/Grading
1633736,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 3C,Staging/Grading
1633393,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 3C1,Staging/Grading
1635045,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 3C2,Staging/Grading
1634759,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 3D,Staging/Grading
1633697,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 4,Staging/Grading
1634005,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 4A,Staging/Grading
1633786,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 4A1,Staging/Grading
1633298,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 4A2,Staging/Grading
1634487,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 4B,Staging/Grading
1634551,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Stage 4C,Staging/Grading
1634635,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T0 Category,Staging/Grading
1635070,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T1 Category,Staging/Grading
1633374,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T1a Category,Staging/Grading
1634683,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T1a1 Category,Staging/Grading
1634089,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T1a2 Category,Staging/Grading
1633282,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T1b Category,Staging/Grading
1634045,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T1b1 Category,Staging/Grading
1634711,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T1b2 Category,Staging/Grading
1634059,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T1b3 Category,Staging/Grading
1635810,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T1c Category,Staging/Grading
1635487,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T1c1 Category,Staging/Grading
1634933,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T1c2 Category,Staging/Grading
1634846,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T1c3 Category,Staging/Grading
1633448,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T1d Category,Staging/Grading
1633506,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T1mi Category,Staging/Grading
1633307,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T2 Category,Staging/Grading
1633453,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T2a Category,Staging/Grading
1634786,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T2a1 Category,Staging/Grading
1634938,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T2a2 Category,Staging/Grading
1634781,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T2b Category,Staging/Grading
1634709,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T2c Category,Staging/Grading
1634409,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T2d Category,Staging/Grading
1634386,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T3 Category,Staging/Grading
1635171,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T3a Category,Staging/Grading
1635037,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T3b Category,Staging/Grading
1633581,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T3c Category,Staging/Grading
1635651,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T3d Category,Staging/Grading
1635690,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T3e Category,Staging/Grading
1635396,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T4 Category,Staging/Grading
1634894,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T4a Category,Staging/Grading
1633658,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T4b Category,Staging/Grading
1635592,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T4c Category,Staging/Grading
1633892,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T4d Category,Staging/Grading
1633824,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological T4e Category,Staging/Grading
1633613,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Ta Category,Staging/Grading
1633920,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Tis Category,Staging/Grading
1635497,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Tis(DCIS) Category,Staging/Grading
1634180,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Tis(LAMN) Category,Staging/Grading
1634373,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological Tis(Paget) Category,Staging/Grading
1634986,AJCC/UICC 8th pathology,AJCC/UICC 8th pathological TX Category,Staging/Grading
1633358,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical M0 Category,Staging/Grading
1635151,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical M0(i+) Category,Staging/Grading
1633795,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical M1 Category,Staging/Grading
1634834,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical M1a Category,Staging/Grading
1634262,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical M1b Category,Staging/Grading
1634300,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical M1c Category,Staging/Grading
1634798,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical M1d Category,Staging/Grading
1635277,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical MX Category,Staging/Grading
1634642,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N0 Category,Staging/Grading
1633573,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N0(mol+) Category,Staging/Grading
1634520,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N0a Category,Staging/Grading
1635765,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N0b Category,Staging/Grading
1633710,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N1 Category,Staging/Grading
1635858,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N1a Category,Staging/Grading
1633805,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N1a(sn) Category,Staging/Grading
1635076,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N1b Category,Staging/Grading
1633952,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N1b1 Category,Staging/Grading
1633274,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N1b2 Category,Staging/Grading
1635849,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N1b3 Category,Staging/Grading
1634872,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N1b4 Category,Staging/Grading
1633674,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N1c Category,Staging/Grading
1633419,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N1mi Category,Staging/Grading
1634015,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N2 Category,Staging/Grading
1634746,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N2a Category,Staging/Grading
1635068,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N2b Category,Staging/Grading
1635524,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N2c Category,Staging/Grading
1635387,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N2mi Category,Staging/Grading
1634717,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N3 Category,Staging/Grading
1634565,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N3a Category,Staging/Grading
1634287,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N3b Category,Staging/Grading
1634403,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N3c Category,Staging/Grading
1634631,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical N4 Category,Staging/Grading
1633740,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical NX Category,Staging/Grading
1635577,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 0,Staging/Grading
1633833,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 0a,Staging/Grading
1635268,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 0is,Staging/Grading
1634014,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 1,Staging/Grading
1633472,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 1A,Staging/Grading
1633297,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 1A1,Staging/Grading
1635629,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 1A2,Staging/Grading
1633376,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 1A3,Staging/Grading
1635147,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 1B,Staging/Grading
1633479,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 1B1,Staging/Grading
1634879,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 1B2,Staging/Grading
1635633,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 1C,Staging/Grading
1633846,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 1E,Staging/Grading
1635540,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 1s,Staging/Grading
1635401,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 2,Staging/Grading
1635177,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 2A,Staging/Grading
1635099,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 2A1,Staging/Grading
1635043,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 2A2,Staging/Grading
1635423,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 2B,Staging/Grading
1635366,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 2C,Staging/Grading
1635319,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 2E,Staging/Grading
1634337,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 3,Staging/Grading
1633490,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 3A,Staging/Grading
1635785,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 3A1,Staging/Grading
1634999,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 3A2,Staging/Grading
1634106,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 3B,Staging/Grading
1634910,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 3C,Staging/Grading
1634909,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 3C1,Staging/Grading
1635554,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 3C2,Staging/Grading
1635324,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 3D,Staging/Grading
1634358,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 4,Staging/Grading
1634330,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 4A,Staging/Grading
1633641,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 4A1,Staging/Grading
1635818,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 4A2,Staging/Grading
1635696,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 4B,Staging/Grading
1634908,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical Stage 4C,Staging/Grading
1635300,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T0 Category,Staging/Grading
1635870,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T1 Category,Staging/Grading
1635466,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T1a Category,Staging/Grading
1634857,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T1a1 Category,Staging/Grading
1633582,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T1a2 Category,Staging/Grading
1635158,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T1b Category,Staging/Grading
1635224,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T1b1 Category,Staging/Grading
1634385,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T1b2 Category,Staging/Grading
1633610,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T1b3 Category,Staging/Grading
1635163,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T1c Category,Staging/Grading
1633378,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T1c1 Category,Staging/Grading
1633969,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T1c2 Category,Staging/Grading
1635150,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T1c3 Category,Staging/Grading
1633487,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T1d Category,Staging/Grading
1635655,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T1mi Category,Staging/Grading
1634518,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T2 Category,Staging/Grading
1634173,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T2a Category,Staging/Grading
1634130,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T2a1 Category,Staging/Grading
1634276,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T2a2 Category,Staging/Grading
1633329,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T2b Category,Staging/Grading
1634616,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T2c Category,Staging/Grading
1633539,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T2d Category,Staging/Grading
1633628,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T3 Category,Staging/Grading
1633673,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T3a Category,Staging/Grading
1635879,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T3b Category,Staging/Grading
1635710,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T3c Category,Staging/Grading
1635352,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T3d Category,Staging/Grading
1633446,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T3e Category,Staging/Grading
1635424,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T4 Category,Staging/Grading
1634540,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T4a Category,Staging/Grading
1635531,AJCC/UICC 8th post therapy clinical,AJCC/UICC 8th post therapy clinical T4b Category,Staging/Grading
